city,city_ascii,region_id,lat,lng,population,density,id
Wagener,Wagener,SC,33.6512,-81.3625,1357,365.1,1840016795
Cavalier,Cavalier,ND,48.7939,-97.6226,1357,595.2,1840001857
Kemp,Kemp,TX,32.4351,-96.224,1357,193.5,1840022067
Big Bend,Big Bend,WI,42.9021,-88.2121,1357,151.1,1840003015
Fruitdale,Fruitdale,CA,37.3116,-121.9357,1357,1927.3,1840028413
Pendergrass,Pendergrass,GA,34.1646,-83.6827,1356,95.9,1840016715
Palomas,Palomas,PR,18.0135,-66.8688,1356,1128.3,1630137130
Basin,Basin,WY,44.3804,-108.0466,1356,232.2,1840019977
Grace,Grace,ID,42.5756,-111.73,1356,490.3,1840020073
Grass Lake,Grass Lake,MI,42.2511,-84.2073,1356,547,1840011195
Rouse,Rouse,CA,37.6196,-121.0084,1355,4636.1,1840042936
Seabrook Farms,Seabrook Farms,NJ,39.5015,-75.219,1355,285.4,1840005753
Capitan,Capitan,NM,33.5393,-105.5983,1354,160.6,1840022871
Payson,Payson,IL,39.8169,-91.2443,1354,461.3,1840012369
Leavittsburg,Leavittsburg,OH,41.2469,-80.8769,1353,380.3,1840004900
Stockdale,Stockdale,TX,29.2361,-97.9636,1353,309.6,1840022240
Pennsboro,Pennsboro,WV,39.2874,-80.9755,1353,210.8,1840005792
Guayabal,Guayabal,PR,18.076,-66.5016,1353,1121.6,1630035674
Cane Savannah,Cane Savannah,SC,33.8923,-80.4396,1353,111.9,1840013666
Colma,Colma,CA,37.6767,-122.4528,1353,304.7,1840022547
Neoga,Neoga,IL,39.3215,-88.4502,1352,438.5,1840008512
Keshena,Keshena,WI,44.8697,-88.6002,1352,67.4,1840004028
Tunnel Hill,Tunnel Hill,GA,34.8496,-85.0393,1352,226.7,1840015527
Redfield,Redfield,AR,34.4429,-92.1844,1352,165.6,1840014700
Star,Star,NC,35.3992,-79.7832,1351,396.5,1840016360
Taft Mosswood,Taft Mosswood,CA,37.9139,-121.2831,1351,879.3,1840074823
Maury,Maury,NC,35.4792,-77.5902,1351,499.5,1840025813
Grandview,Grandview,IL,39.8175,-89.618,1351,2403.8,1840012441
Sunman,Sunman,IN,39.2373,-85.0931,1351,413,1840010675
Nixon,Nixon,PA,40.7844,-79.9341,1351,188.3,1840035431
Daniels,Daniels,WV,37.724,-81.1267,1351,150.1,1840038126
Belle,Belle,WV,38.2336,-81.5385,1350,766.5,1840006202
West Leechburg,West Leechburg,PA,40.634,-79.6171,1350,544.2,1840001164
Ramos,Ramos,PR,18.3389,-65.7111,1350,510.3,1630023694
Banner Elk,Banner Elk,NC,36.1589,-81.8677,1350,296.2,1840015320
Lakeshire,Lakeshire,MO,38.54,-90.3384,1349,2166.3,1840008600
Dassel,Dassel,MN,45.0831,-94.315,1349,331.1,1840006733
Great Bend,Great Bend,NY,44.0198,-75.7076,1348,88.6,1840004109
Dickson,Dickson,OK,34.1877,-96.9968,1348,39.8,1840021900
New Pekin,New Pekin,IN,38.5029,-86.0152,1348,186.2,1840009794
Ucon,Ucon,ID,43.5936,-111.9594,1348,690.2,1840021281
Falkville,Falkville,AL,34.3793,-86.9086,1347,141.2,1840002079
Atlantic Beach,Atlantic Beach,NY,40.5893,-73.7295,1347,1178.8,1840005335
Rome City,Rome City,IN,41.4893,-85.361,1347,377.6,1840010251
Oceana,Oceana,WV,37.6927,-81.6324,1347,352.5,1840006382
Farmland,Farmland,IN,40.1895,-85.1273,1347,906.9,1840010479
South Uniontown,South Uniontown,PA,39.8939,-79.7465,1347,1044.9,1840026566
Gholson,Gholson,TX,31.7123,-97.236,1346,50.9,1840020807
Holly Hill,Holly Hill,SC,33.3245,-80.413,1346,434,1840016818
Sharon Center,Sharon Center,OH,41.0961,-81.7393,1346,108.4,1840094491
Johnson City,Johnson City,KS,37.5703,-101.7447,1346,200.1,1840073794
Woodburn,Woodburn,IN,41.1287,-84.8503,1345,561,1840010298
New Castle Northwest,New Castle Northwest,PA,41.0221,-80.3566,1345,548.1,1840035123
William Paterson University of New Jersey,William Paterson University of New Jersey,NJ,40.9478,-74.1989,1345,2168.6,1840146685
Elroy,Elroy,WI,43.7419,-90.2704,1345,272.4,1840002227
Wauregan,Wauregan,CT,41.7498,-71.9138,1345,350.1,1840003283
Stratford,Stratford,WI,44.8009,-90.0722,1344,105.8,1840002162
Buchanan Dam,Buchanan Dam,TX,30.7807,-98.4392,1344,70.3,1840018216
Grayson,Grayson,CA,37.5646,-121.1801,1344,1206.7,1840017616
Earlham,Earlham,IA,41.4943,-94.122,1343,564.9,1840008221
Cumberland Head,Cumberland Head,NY,44.7177,-73.398,1343,149.6,1840034045
Doña Ana,Dona Ana,NM,32.394,-106.8177,1343,831.3,1840019409
Scottville,Scottville,MI,43.9511,-86.2798,1343,334.3,1840002546
Los Alamos,Los Alamos,CA,34.7419,-120.2746,1343,544.6,1840017886
El Rancho,El Rancho,NM,35.8928,-106.0856,1342,258.6,1840017769
Hughes Springs,Hughes Springs,TX,32.9987,-94.6311,1342,237.6,1840020678
Cashion,Cashion,OK,35.8009,-97.6771,1342,380.9,1840022688
China Spring,China Spring,TX,31.6492,-97.3048,1342,105.6,1840042564
Wildwood,Wildwood,TN,35.7999,-83.8685,1341,189.5,1840025791
Wakefield,Wakefield,NE,42.2665,-96.8632,1341,499.7,1840010092
Des Arc,Des Arc,AR,34.9776,-91.5067,1341,245,1840014624
New Hackensack,New Hackensack,NY,41.6194,-73.8593,1341,246.9,1840084685
Vander,Vander,NC,35.0347,-78.7887,1341,143.1,1840013489
Webberville,Webberville,MI,42.6643,-84.1797,1340,262.7,1840011082
Tower Lakes,Tower Lakes,IL,42.2315,-88.1537,1340,543.3,1840029830
Grantsburg,Grantsburg,WI,45.7813,-92.6836,1339,164.7,1840001995
Rogersville,Rogersville,AL,34.8251,-87.2821,1339,186.4,1840017891
Aurora,Aurora,SD,44.2823,-96.6868,1339,644.6,1840002509
West Swanzey,West Swanzey,NH,42.8707,-72.3225,1339,176.6,1840003054
Monroeville,Monroeville,OH,41.244,-82.7018,1339,362.5,1840011708
Seven Points,Seven Points,TX,32.3291,-96.2142,1339,179.5,1840022109
Ecru,Ecru,MS,34.355,-89.0222,1339,108.2,1840016678
Newfoundland,Newfoundland,NJ,41.0594,-74.4308,1338,91,1840033367
Urania,Urania,LA,31.8639,-92.2913,1338,414.3,1840017059
Harbor Isle,Harbor Isle,NY,40.6018,-73.6647,1338,3808.5,1840005263
Avis,Avis,PA,41.1858,-77.3164,1338,1140.1,1840003447
Miller,Miller,SD,44.5204,-98.9869,1338,532.7,1840002281
Fort Clark Springs,Fort Clark Springs,TX,29.2937,-100.4244,1338,193.2,1840026041
Flordell Hills,Flordell Hills,MO,38.7174,-90.2648,1338,2124.6,1840008585
Big Bass Lake,Big Bass Lake,PA,41.2525,-75.4795,1338,128.6,1840035449
Carbondale,Carbondale,KS,38.8192,-95.6932,1338,758.4,1840007459
Montezuma,Montezuma,IA,41.5834,-92.5276,1337,232.9,1840008167
Waldo,Waldo,AR,33.3524,-93.2956,1337,241.1,1840015729
Penhook,Penhook,VA,36.9908,-79.6318,1337,46.5,1840006475
Thomas,Thomas,OK,35.7452,-98.7451,1337,417.9,1840021724
Sparkill,Sparkill,NY,41.0289,-73.9333,1337,1019.8,1840026341
Nellysford,Nellysford,VA,37.9132,-78.8829,1337,55,1840024714
Yamhill,Yamhill,OR,45.3409,-123.1846,1337,1058.4,1840021222
Menard,Menard,TX,30.9185,-99.7837,1336,274.7,1840020863
Forreston,Forreston,IL,42.1273,-89.5784,1336,569.7,1840011236
Rainbow Lakes,Rainbow Lakes,NJ,40.875,-74.4535,1336,449.3,1840144110
Leland Grove,Leland Grove,IL,39.7787,-89.6838,1336,761.1,1840008432
Alpine,Alpine,NJ,40.9616,-73.9198,1336,88,1840003551
Foscoe,Foscoe,NC,36.1535,-81.7737,1336,87.4,1840024901
Pahoa,Pahoa,HI,19.496,-154.9453,1336,218.8,1840029538
Pelzer,Pelzer,SC,34.6433,-82.4588,1335,698.4,1840016577
Ravenna,Ravenna,MI,43.1888,-85.9415,1335,455.5,1840010989
Gwinn,Gwinn,MI,46.2858,-87.4425,1335,239,1840006567
Tioga,Tioga,ND,48.3947,-102.9431,1335,112.8,1840001872
Tryon,Tryon,NC,35.2086,-82.2379,1334,276.6,1840016405
Lawrenceville,Lawrenceville,VA,36.7565,-77.8539,1334,513.8,1840006510
Green Springs,Green Springs,OH,41.2569,-83.053,1334,474.6,1840000819
Fraser,Fraser,CO,39.9303,-105.8029,1334,145.6,1840021406
Fairfax,Fairfax,MN,44.5283,-94.7231,1334,334.6,1840007860
Burt,Burt,MI,43.2358,-83.9027,1334,87.3,1840004229
Grand Ronde,Grand Ronde,OR,45.0739,-123.6211,1334,29.7,1840017424
Redkey,Redkey,IN,40.3483,-85.1539,1333,661.5,1840010422
Soap Lake,Soap Lake,WA,47.3914,-119.4893,1333,394.9,1840021102
Hillsboro,Hillsboro,WI,43.656,-90.3365,1333,373,1840002691
Meeker,Meeker,OK,35.4855,-96.8951,1332,151.7,1840022711
Tangent,Tangent,OR,44.5477,-123.1109,1332,142,1840021254
Palmdale,Palmdale,PA,40.2962,-76.6234,1332,353.5,1840035291
Julian,Julian,CA,33.0735,-116.5889,1332,64.5,1840018022
North Ballston Spa,North Ballston Spa,NY,43.0194,-73.8516,1332,562.2,1840073640
St. Francis,St. Francis,KS,39.7714,-101.8015,1331,618,1840009498
McGraw,McGraw,NY,42.5938,-76.0975,1331,444.8,1840004499
Pioneer,Pioneer,OH,41.6773,-84.5524,1331,318.5,1840011523
Perryville,Perryville,AR,35.012,-92.803,1331,131.1,1840014622
Sebastian,Sebastian,TX,26.3454,-97.7964,1331,349.2,1840019737
East Marion,East Marion,NY,41.1288,-72.3419,1331,197.3,1840005037
Buffalo,Buffalo,SC,34.7244,-81.6844,1330,97.9,1840013563
Fayetteville,Fayetteville,AL,33.1643,-86.4412,1329,24.5,1840022953
Albion,Albion,PA,41.8904,-80.3641,1329,480.5,1840000473
Marlinton,Marlinton,WV,38.2245,-80.0905,1329,230.7,1840006156
Red Boiling Springs,Red Boiling Springs,TN,36.5301,-85.8481,1329,393.9,1840014422
Griggsville,Griggsville,IL,39.7078,-90.7276,1328,507.8,1840007315
Lake Catherine,Lake Catherine,IL,42.487,-88.1272,1328,547.6,1840029895
Patton Village,Patton Village,TX,30.1954,-95.1643,1328,248.1,1840020888
Lamar,Lamar,TX,28.1439,-96.9888,1328,135.3,1840026054
Pleasureville,Pleasureville,KY,38.351,-85.1121,1328,1124.3,1840014282
Panama,Panama,OK,35.1711,-94.669,1327,239.4,1840022771
Labadieville,Labadieville,LA,29.8246,-90.9525,1327,129.2,1840014010
Pomona Park,Pomona Park,FL,29.5015,-81.5936,1327,149.6,1840017220
Fyffe,Fyffe,AL,34.449,-85.9052,1327,112.3,1840004830
McAlmont,McAlmont,AR,34.7925,-92.196,1327,415.5,1840013538
Norris City,Norris City,IL,37.979,-88.3279,1327,436.5,1840012926
Borden,Borden,IN,38.4699,-85.9491,1326,401.7,1840009664
Six Shooter Canyon,Six Shooter Canyon,AZ,33.3569,-110.7719,1326,157.6,1840075490
East Hazel Crest,East Hazel Crest,IL,41.5758,-87.6503,1326,742.9,1840011270
West Canton,West Canton,NC,35.5384,-82.8672,1326,402.4,1840013415
Sheridan,Sheridan,CA,38.9695,-121.3552,1326,16.9,1840024513
Ruckersville,Ruckersville,VA,38.2314,-78.3756,1325,173.1,1840026750
Muhlenberg Park,Muhlenberg Park,PA,40.3868,-75.9398,1324,882.5,1840035444
Jonesboro,Jonesboro,IN,40.4797,-85.6304,1324,563,1840008340
Bay Park,Bay Park,NY,40.6302,-73.667,1324,1044.5,1840005230
Kibler,Kibler,AR,35.4268,-94.2358,1324,90.9,1840014539
Saint John Fisher College,Saint John Fisher College,NY,43.1143,-77.5108,1324,2280.3,1840145796
Lomas Verdes Comunidad,Lomas Verdes Comunidad,PR,18.3823,-67.1201,1324,1035.8,1630146412
Camp Hill,Camp Hill,AL,32.8002,-85.6536,1324,54.3,1840015761
Duenweg,Duenweg,MO,37.0841,-94.4119,1323,159,1840008768
Wisner,Wisner,NE,41.9891,-96.9147,1323,421.1,1840003223
Caledonia,Caledonia,MS,33.6836,-88.326,1323,206.8,1840015690
Timberlane,Timberlane,IL,42.3372,-88.8696,1323,256,1840011147
Whitley City,Whitley City,KY,36.7238,-84.4731,1323,273.3,1840013284
Morgan Hill,Morgan Hill,PA,40.6665,-75.2041,1323,583.5,1840152766
Hiram,Hiram,OH,41.3115,-81.1429,1322,469.3,1840011674
Eaton Estates,Eaton Estates,OH,41.3061,-82.0114,1322,536.9,1840004896
Carey,Carey,ID,43.3097,-113.9444,1322,141.6,1840018634
Denton,Denton,NC,35.6378,-80.1106,1322,248.8,1840016223
Riner,Riner,VA,37.0676,-80.4405,1322,316.7,1840024792
Appleton,Appleton,MN,45.1998,-96.0225,1322,276.4,1840006726
Ontonagon,Ontonagon,MI,46.8665,-89.3122,1322,154.1,1840010913
Chatsworth,Chatsworth,IL,40.7293,-88.2974,1321,186.5,1840009353
Newark,Newark,AR,35.7076,-91.4434,1321,302.8,1840014511
Bloomington,Bloomington,TX,28.6504,-96.9022,1321,220,1840018278
Dellwood,Dellwood,MN,45.0985,-92.9672,1320,187.7,1840006740
Springdale,Springdale,NC,35.2902,-81.1449,1320,673.4,1840090632
Bushyhead,Bushyhead,OK,36.4596,-95.5164,1320,32.6,1840034521
Markle,Markle,IN,40.8285,-85.3406,1320,416.5,1840009361
Barneveld,Barneveld,WI,43.0117,-89.8969,1319,261.7,1840002957
Newburg,Newburg,WI,43.4321,-88.0477,1319,537.4,1840002834
Sargent,Sargent,TX,28.7966,-95.6465,1319,62.4,1840112815
Ignacio,Ignacio,CO,37.118,-107.6376,1319,1064.6,1840021558
Tome,Tome,NM,34.739,-106.7251,1319,110.8,1840026966
Brookfield Center,Brookfield Center,OH,41.2384,-80.5548,1319,181.8,1840004903
West Milton,West Milton,PA,41.0186,-76.8765,1319,535.9,1840024213
Redland,Redland,TX,31.4033,-94.7182,1319,97.9,1840139817
Springfield,Springfield,CO,37.405,-102.6189,1318,473.4,1840022551
Basye,Basye,VA,38.8182,-78.7659,1318,60.7,1840006000
Saylorsburg,Saylorsburg,PA,40.8998,-75.3179,1318,462.8,1840026363
Greenfield,Greenfield,MO,37.4162,-93.8432,1318,476,1840008740
Mendon,Mendon,UT,41.7102,-111.9776,1317,362,1840020111
Okawville,Okawville,IL,38.4344,-89.548,1317,280.1,1840012906
Monette,Monette,AR,35.8931,-90.3443,1317,103.3,1840014506
Covelo,Covelo,CA,39.8025,-123.2499,1317,73.6,1840017533
Theresa,Theresa,WI,43.5164,-88.4541,1317,575.2,1840002730
Parshall,Parshall,ND,47.9595,-102.1338,1317,148.5,1840000069
El Tumbao,El Tumbao,PR,18.0015,-66.8995,1317,516.4,1630027032
Hurleyville,Hurleyville,NY,41.7418,-74.6753,1317,476.8,1840084144
Deadwood,Deadwood,SD,44.3871,-103.7207,1317,124.1,1840000312
Lyndonville,Lyndonville,VT,44.5351,-72.0017,1317,767.2,1840004081
Ceresco,Ceresco,NE,41.058,-96.6459,1317,1226.5,1840010274
Gregory,Gregory,SD,43.23,-99.4208,1317,323.9,1840002865
Seadrift,Seadrift,TX,28.4142,-96.7162,1317,479.7,1840022247
Broadway,Broadway,NC,35.4579,-79.0547,1316,435.6,1840015420
Saxonburg,Saxonburg,PA,40.7509,-79.815,1316,613.8,1840000873
Rock Port,Rock Port,MO,40.4109,-95.5332,1316,186,1840009414
Bradford,Bradford,RI,41.3944,-71.7541,1315,268.8,1840003363
Tok,Tok,AK,63.329,-143.0379,1315,3.5,1840023473
Maricopa,Maricopa,CA,35.0516,-119.4058,1315,532,1840020418
Bannockburn,Bannockburn,IL,42.1932,-87.8695,1315,227.3,1840011148
Peach Springs,Peach Springs,AZ,35.5315,-113.4319,1315,66.5,1840019746
Fulda,Fulda,MN,43.8691,-95.6023,1314,501.4,1840007908
Phoenix,Phoenix,IL,41.6118,-87.6308,1314,1167.6,1840011314
Duboistown,Duboistown,PA,41.2228,-77.038,1314,947.9,1840000628
Martinsville,Martinsville,IL,39.3381,-87.8814,1314,240.6,1840008494
Big Sandy,Big Sandy,TX,32.586,-95.1127,1314,334.2,1840020733
Colchester,Colchester,IL,40.4256,-90.7922,1314,452.1,1840007222
Jonesville,Jonesville,VA,36.687,-83.1153,1313,471,1840006534
Little Round Lake,Little Round Lake,WI,45.9699,-91.3662,1313,52.8,1840004009
Warren,Warren,IL,42.4948,-89.9913,1313,451.7,1840011110
Mansfield Center,Mansfield Center,CT,41.7614,-72.1945,1312,168.2,1840003273
Delevan,Delevan,NY,42.4912,-78.4796,1312,494.9,1840004599
West Fairview,West Fairview,PA,40.2777,-76.9196,1312,1826.8,1840035252
Kingston,Kingston,IL,42.1008,-88.7619,1312,464.3,1840011335
Wurtland,Wurtland,KY,38.5495,-82.7788,1311,317.3,1840015186
Cannon Beach,Cannon Beach,OR,45.8884,-123.9603,1311,382,1840018505
Powers Lake,Powers Lake,WI,42.5386,-88.2943,1311,235.3,1840004537
Knightsen,Knightsen,CA,37.9633,-121.6511,1310,50.8,1840017614
Babson Park,Babson Park,FL,27.8342,-81.5281,1310,367.6,1840014124
Milford Square,Milford Square,PA,40.4325,-75.4056,1310,553.5,1840035099
Christmas,Christmas,FL,28.5605,-81.0201,1310,13.7,1840014084
Gretna,Gretna,VA,36.9492,-79.3647,1310,331.7,1840006493
Mars,Mars,PA,40.6969,-80.0141,1310,1212.3,1840000869
Frankfort,Frankfort,OH,39.4063,-83.1836,1309,978.2,1840012671
Nebo,Nebo,NC,35.7106,-81.918,1309,96.1,1840142225
South Wilton,South Wilton,CT,41.173,-73.4166,1309,473,1840044741
Vian,Vian,OK,35.5023,-94.9695,1309,389.4,1840022740
Pen Mar,Pen Mar,PA,39.7243,-77.5151,1309,619.4,1840026533
Shoal Creek,Shoal Creek,AL,33.4328,-86.6071,1308,94.3,1840075164
Windsor,Windsor,PA,39.9163,-76.584,1308,890.7,1840001468
Shokan,Shokan,NY,41.9809,-74.213,1308,134.5,1840004723
Sardinia,Sardinia,OH,39.0071,-83.802,1307,293.4,1840012723
Claude,Claude,TX,35.1075,-101.3629,1307,305.5,1840019181
Morenci,Morenci,AZ,33.0539,-109.331,1307,637.4,1840019339
Athena,Athena,OR,45.8133,-118.4926,1307,888.9,1840018536
Herlong,Herlong,CA,40.1417,-120.1397,1307,294.4,1840024201
Richmond,Richmond,MN,45.4547,-94.5135,1306,449.9,1840008876
Clarkson,Clarkson,KY,37.4937,-86.2259,1306,532.9,1840014365
Ceredo,Ceredo,WV,38.3961,-82.5535,1306,358.4,1840006262
Parcelas de Navarro,Parcelas de Navarro,PR,18.2301,-66.0043,1305,4148.7,1630025221
Mariposa,Mariposa,CA,37.4912,-119.9722,1305,110.8,1840017622
Yutan,Yutan,NE,41.2431,-96.3959,1304,723.3,1840010272
Tripoli,Tripoli,IA,42.8083,-92.2578,1304,370.9,1840010088
Sleepy Hollow Lake,Sleepy Hollow Lake,NY,42.3034,-73.8086,1304,256.7,1840149910
Independence,Independence,WI,44.3328,-91.4172,1303,124.5,1840002388
Lexington,Lexington,TX,30.4148,-97.0094,1303,392.2,1840022181
Mustang Ridge,Mustang Ridge,TX,30.0574,-97.6851,1302,127.2,1840020891
Fairplay,Fairplay,GA,33.6187,-84.8605,1302,139.4,1840048039
Ness City,Ness City,KS,38.454,-99.9047,1301,395,1840008625
Lexington,Lexington,MS,33.1163,-90.0498,1301,251.2,1840014845
Laurens,Laurens,IA,42.8475,-94.848,1301,610.1,1840008030
Wolcott,Wolcott,IN,40.7589,-87.042,1300,810.3,1840010360
La Harpe,La Harpe,IL,40.5848,-90.9695,1300,373.2,1840008342
Elm City,Elm City,NC,35.8044,-77.8561,1300,305.4,1840016261
Bethesda,Bethesda,OH,40.0164,-81.0727,1300,760.6,1840012383
Apollo,Apollo,PA,40.5848,-79.5647,1300,1847.3,1840000882
Schoolcraft,Schoolcraft,MI,42.117,-85.6337,1300,476.6,1840011212
Montclair State University,Montclair State University,NJ,40.866,-74.1984,1300,558,1840152354
Kensington,Kensington,NY,40.7932,-73.7222,1299,2051,1840005298
Coldstream,Coldstream,KY,38.3144,-85.5264,1299,2242.7,1840030795
Steele,Steele,AL,33.937,-86.2004,1299,65.2,1840016773
Cortland West,Cortland West,NY,42.5942,-76.2258,1299,98.1,1840035087
Addison,Addison,WV,38.4782,-80.4082,1299,1100.3,1840073748
Silver Lake,Silver Lake,NJ,39.4675,-75.2408,1299,369.8,1840153053
Bartolo,Bartolo,PR,18.362,-65.8414,1298,977.1,1630035620
Forest View,Forest View,IL,41.8072,-87.7798,1298,433.6,1840011277
Willow Creek,Willow Creek,CA,40.9385,-123.6412,1298,15.8,1840018718
Milford,Milford,IL,40.6278,-87.6963,1297,707.7,1840011862
Clendenin,Clendenin,WV,38.4859,-81.3503,1297,366.3,1840006205
Murphys Estates,Murphys Estates,SC,33.6003,-81.9439,1297,294.1,1840035841
Dilkon,Dilkon,AZ,35.3606,-110.3155,1297,28.8,1840018960
Helena Flats,Helena Flats,MT,48.2863,-114.2369,1296,55.8,1840039682
Flippin,Flippin,AR,36.2773,-92.5935,1296,255.7,1840013328
Cedar Ridge,Cedar Ridge,CA,38.066,-120.2737,1296,62.7,1840022518
Lyons,Lyons,WI,42.6485,-88.3599,1296,346.3,1840123858
Dorothy,Dorothy,NJ,39.4054,-74.8333,1295,100,1840033263
Valley Mills,Valley Mills,TX,31.6582,-97.4715,1295,709.3,1840022123
Manton,Manton,MI,44.4114,-85.401,1295,303.7,1840002513
Birch Run,Birch Run,MI,43.2503,-83.7911,1295,269.8,1840010983
Greenfield,Greenfield,IL,39.3444,-90.208,1295,333.7,1840008492
Bellefonte,Bellefonte,DE,39.7668,-75.4982,1294,1184.1,1840005580
Parrish,Parrish,AL,33.7323,-87.2802,1294,203.3,1840016770
Manson,Manson,WA,47.8816,-120.162,1294,441.5,1840025246
Wetumka,Wetumka,OK,35.2412,-96.2385,1294,259,1840021816
Deans,Deans,NJ,40.4037,-74.513,1294,465.4,1840033259
Union Springs,Union Springs,NY,42.8457,-76.6909,1294,277.6,1840004242
Minneota,Minneota,MN,44.5625,-95.9827,1293,347.7,1840007880
Ash Flat,Ash Flat,AR,36.2365,-91.6067,1293,73.2,1840013324
Pocono Ranch Lands,Pocono Ranch Lands,PA,41.1747,-74.9555,1293,145,1840035395
Union City,Union City,OK,35.4015,-97.9047,1292,10.3,1840022732
Lannon,Lannon,WI,43.1521,-88.1605,1292,184.9,1840003014
Emerald Bay,Emerald Bay,TX,32.1602,-95.438,1292,513.2,1840042575
Cleveland,Cleveland,AL,33.9964,-86.5671,1291,65.9,1840016718
Onancock,Onancock,VA,37.7102,-75.7434,1291,428,1840006326
Hillside Lake,Hillside Lake,NY,41.6191,-73.7944,1291,953.4,1840034052
Greenup,Greenup,KY,38.5578,-82.8191,1291,274.7,1840013183
Encinal,Encinal,TX,28.041,-99.3546,1291,1335.7,1840020997
Ortonville,Ortonville,MI,42.851,-83.4427,1291,534.3,1840011059
Hoxie,Hoxie,KS,39.3558,-100.4397,1290,577,1840007348
Bolivar,Bolivar,WV,39.3241,-77.7517,1290,1133.8,1840005760
Sibley,Sibley,LA,32.5422,-93.2947,1290,151.1,1840018061
Bellevue,Bellevue,MI,42.4443,-85.0187,1290,437.5,1840011083
Dunlap,Dunlap,OH,39.2909,-84.6301,1290,77.3,1840024515
Sunnyside,Sunnyside,GA,31.2406,-82.3411,1290,337.2,1840029459
Edgard,Edgard,LA,30.0362,-90.546,1290,60.6,1840013107
Old Miakka,Old Miakka,FL,27.3199,-82.2777,1290,47.1,1840152945
Olympia,Olympia,SC,33.9768,-81.0349,1289,589.2,1840107637
Kenton,Kenton,TN,36.2021,-89.0155,1289,284.1,1840016067
Garden Grove,Garden Grove,FL,28.4716,-82.4349,1289,408.9,1840025147
Prineville Lake Acres,Prineville Lake Acres,OR,44.1676,-120.7889,1289,77.3,1840147322
Porcupine,Porcupine,SD,43.2687,-102.3353,1289,55.9,1840004202
Winchester,Winchester,OH,38.9436,-83.654,1289,171.1,1840012771
Dover Plains,Dover Plains,NY,41.7395,-73.5733,1289,593.3,1840004741
Flemington,Flemington,PA,41.1271,-77.4703,1288,1127.5,1840003449
Manawa,Manawa,WI,44.4613,-88.9204,1288,290,1840002359
Inkerman,Inkerman,PA,41.297,-75.8165,1288,891.3,1840035029
Marissa,Marissa,IL,38.2501,-89.7746,1288,67.6,1840012874
Pine Knoll Shores,Pine Knoll Shores,NC,34.6974,-76.8205,1288,224.5,1840016487
Weidman,Weidman,MI,43.7014,-84.9745,1288,86.4,1840006844
Cole Camp,Cole Camp,MO,38.4595,-93.2025,1287,395.7,1840007495
Centre Grove,Centre Grove,NJ,39.3628,-75.1351,1286,63.7,1840080603
Sweet Home,Sweet Home,AR,34.6707,-92.2465,1286,91.9,1840013535
Farmingdale,Farmingdale,NJ,40.1985,-74.1702,1285,969.7,1840003686
Ladd,Ladd,IL,41.381,-89.2147,1285,396.8,1840011569
Preston,Preston,MN,43.6726,-92.0828,1285,186.7,1840009013
Elmer,Elmer,NJ,39.5919,-75.174,1285,575.9,1840003791
Darmstadt,Darmstadt,IN,38.0938,-87.5793,1284,101.6,1840009767
Cambridge,Cambridge,WI,43.0071,-89.0214,1284,330.4,1840002909
La Crosse,La Crosse,KS,38.5318,-99.3095,1284,502,1840008628
Towaoc,Towaoc,CO,37.2126,-108.7265,1284,122.8,1840018927
Hyde,Hyde,PA,41.0075,-78.4686,1284,313,1840005150
Chico,Chico,TX,33.296,-97.7986,1283,296.4,1840019382
Crawford,Crawford,GA,33.8831,-83.1551,1283,405.3,1840014763
